direction,layout,addr,floor,url,price,area,visit,style,publish,xiaoqu,lift,year,title,care
 东南 , 3室2厅 ,区府,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003245852.html,620, 115平米 , 共7次带看 , 其他 , 4个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 东南向三房 装修保养好,7人关注 
 西北 , 2室2厅 ,区府,中楼层(共14层),https://gz.lianjia.com/ershoufang/GZ0003796691.html,340, 82.5平米 , 共2次带看 , 其他 , 20天以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 中高层两房 采光通风好,5人关注 
 北 , 4室2厅 ,区府,中楼层(共26层),https://gz.lianjia.com/ershoufang/GZ0003264255.html,620, 148平米 , 共3次带看 , 其他 , 4个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装大四房 安静不吵,4人关注 
 南 , 3室1厅 ,区府,高楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003325852.html,460, 90平米 , 共1次带看 , 精装 , 3个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 南向三房 户型方正 诚心出售,13人关注 
 南 北 , 2室2厅 ,区府,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003636700.html,403, 84平米 , 共0次带看 , 简装 , 1个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装修两房 采光通风好,7人关注 
 东南 , 4室2厅 ,区府,中楼层(共24层),https://gz.lianjia.com/ershoufang/GZ0003375816.html,750, 174.26平米 , 共0次带看 , 简装 , 2个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 高层大户型房子 安静不吵,15人关注 
 北 , 3室2厅 ,区府,高楼层(共26层),https://gz.lianjia.com/ershoufang/GZ0003138531.html,630, 148.38平米 , 共0次带看 , 其他 , 5个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 温馨3房 安静清幽 交通便利,10人关注 
 南 , 3室2厅 ,区府,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0002927422.html,396, 95平米 , 共16次带看 , 其他 , 9个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园南向小三房 户型通透采光俱佳,58人关注 
 东南 , 1室1厅 ,区府,中楼层(共24层),https://gz.lianjia.com/ershoufang/GZ0003626422.html,265, 62平米 , 共3次带看 , 其他 , 1个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 一房一厅 东南向 方正实用,13人关注 
 南 , 2室2厅 ,区府,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003328046.html,378, 83平米 , 共4次带看 , 其他 , 3个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装南向户型 望江景,14人关注 
 北 , 2室2厅 ,区府,低楼层(共14层),https://gz.lianjia.com/ershoufang/GZ0003239860.html,330, 87.4平米 , 共5次带看 , 其他 , 4个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园，精装修两房，安静不吵,15人关注 
 西 , 1室1厅 ,区府,高楼层(共25层),https://gz.lianjia.com/ershoufang/GZ0003734692.html,260, 62平米 , 共1次带看 , 其他 , 31天以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 望花园 格局方正实用,2人关注 
 北 , 2室2厅 ,区府,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003793222.html,350, 88平米 , 共2次带看 , 简装 , 2个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 舒适大2房,2人关注 
 北 , 1室1厅 ,区府,低楼层(共24层),https://gz.lianjia.com/ershoufang/GZ0003504943.html,258, 62平米 , 共2次带看 , 简装 , 2个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 一房一厅 装修好,15人关注 
 北 , 2室1厅 ,区府,中楼层(共14层),https://gz.lianjia.com/ershoufang/GZ0003514415.html,340, 83平米 , 共2次带看 , 其他 , 2个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园，精装修两房，采光通风好,9人关注 
 北 , 2室2厅 ,区府,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003633400.html,360, 86.25平米 , 共1次带看 , 其他 , 1个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装修两房 方正实用 采光通透,10人关注 
 北 , 2室1厅 ,区府,中楼层(共15层),https://gz.lianjia.com/ershoufang/GZ0003571773.html,335, 85.85平米 , 共1次带看 , 其他 , 2个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装修2房2厅,5人关注 
 北 , 2室2厅 ,区府,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003167266.html,330, 87.41平米 , 共1次带看 , 其他 , 6个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装两房 户型方正,21人关注 
 北 , 1室1厅 ,区府,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003775962.html,245, 62平米 , 共0次带看 , 简装 , 1个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,突出房源特黄埔花园 一房一厅 装修好,10人关注 
 东北 , 2室2厅 ,区府,高楼层(共25层),https://gz.lianjia.com/ershoufang/GZ0003628311.html,360, 81.68平米 , 共0次带看 , 精装 , 1个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 新一期 中高层2房 单边位,7人关注 
 南 , 2室2厅 ,区府,低楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003280729.html,380, 90平米 , 共0次带看 , 其他 , 10个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 精装两房  格局方正实用,11人关注 
 北 , 2室2厅 ,区府,低楼层(共15层),https://gz.lianjia.com/ershoufang/GZ0003280925.html,370, 88平米 , 共0次带看 , 精装 , 4个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 电梯两房 户型方正,4人关注 
 北 , 2室2厅 ,区府,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003071634.html,360, 87平米 , 共0次带看 , 其他 , 9个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 北向两房 中高层,4人关注 
 西北 , 1室1厅 ,区府,高楼层(共24层),https://gz.lianjia.com/ershoufang/GZ0003057797.html,256, 62平米 , 共4次带看 , 其他 , 6个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 一房一厅 装修好,7人关注 
 南 , 4室2厅 ,区府,中楼层(共24层),https://gz.lianjia.com/ershoufang/GZ0003344402.html,700, 174.26平米 , 共2次带看 , 简装 , 一年前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 高层大户型房子 安静不吵,7人关注 
 南 , 2室1厅 ,区府,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003840117.html,370, 92平米 , 共0次带看 , 其他 , 2个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 电梯两房 户型方正,6人关注 
 南 , 2室2厅 ,区府,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003838209.html,420, 90.34平米 , 共0次带看 , 精装 , 12天以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 南向二房 户型方正,3人关注 
 北 , 3室2厅 ,区府,高楼层(共30层),https://gz.lianjia.com/ershoufang/GZ0003284571.html,430, 91.5平米 , 共2次带看 , 其他 , 3个月以前发布,黄埔花园  , 有电梯,2011年建塔楼 ,黄埔花园 北向三房 户型方正,3人关注 
 东北 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003532126.html,185, 83.68平米 , 共61次带看 , 其他 , 4个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 证过5年,69人关注 
 东南 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003839722.html,198, 83.68平米 , 共6次带看 , 其他 , 11天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 装修保养好,15人关注 
 西南 , 2室1厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003839036.html,158, 66平米 , 共3次带看 , 简装 , 12天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园实用西南向两房,33人关注 
 东北 , 3室1厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003744168.html,186, 83.68平米 , 共14次带看 , 其他 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 朝向好,36人关注 
 东北 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003225292.html,185, 83平米 , 共19次带看 , 其他 , 4个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 证过2年,80人关注 
 西南 , 3室2厅 ,市桥,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003898044.html,200, 83.7平米 , 共0次带看 , 简装 , 5天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 装修保养好,7人关注 
 南 , 2室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003931792.html,168, 66平米 , 共0次带看 , 简装 , 4天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园实用 南向两房,6人关注 
 南 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003571695.html,205, 83.68平米 , 共17次带看 , 简装 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯三房,17人关注 
 西北 , 2室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003856053.html,158, 66平米 , 共7次带看 , 其他 , 10个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 精致两房 少有放盘,13人关注 
 东南 , 2室1厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003832923.html,165, 66平米 , 共1次带看 , 其他 , 13天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园实用东南向两房,13人关注 
 北 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003833098.html,200, 83.6平米 , 共1次带看 , 简装 , 13天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 出售,6人关注 
 东北 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003788463.html,198, 84平米 , 共4次带看 , 其他 , 3个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 证过2年,6人关注 
 东北 , 3室2厅 ,市桥,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0002881066.html,185, 83.7平米 , 共27次带看 , 简装 , 8个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯三房 通风采光好,144人关注 
 东北 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003301870.html,190, 84平米 , 共16次带看 , 简装 , 3个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯三房 通风采光好,28人关注 
 西北 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003120052.html,185, 83平米 , 共32次带看 , 其他 , 6个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 中层三房 精致装修,108人关注 
 东南 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003033848.html,190, 84平米 , 共38次带看 , 其他 , 7个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯三房,127人关注 
 东南 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003068977.html,183, 83.68平米 , 共17次带看 , 简装 , 6个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 证过2年,84人关注 
 东北 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003251146.html,195, 83.7平米 , 共1次带看 , 简装 , 4个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 证过2年,35人关注 
 东南 , 2室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003781537.html,163, 66平米 , 共0次带看 , 简装 , 23天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园实用两房,19人关注 
 东南 , 2室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003230162.html,160, 66平米 , 共4次带看 , 简装 , 5个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基2房 电梯高层 采光好,97人关注 
 西南 , 2室1厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003660840.html,169, 66平米 , 共5次带看 , 其他 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 两房两厅出售,35人关注 
 西北 , 2室1厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003584416.html,155, 65.99平米 , 共7次带看 , 简装 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 普通两房 电梯中层景观好！,84人关注 
 东北 , 3室2厅 ,市桥,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003885416.html,190, 83平米 , 共5次带看 , 其他 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 三房两厅出售,4人关注 
 东南 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003060210.html,205, 83.7平米 , 共3次带看 , 其他 , 6个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯三房 南向采光好,24人关注 
 东 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003917149.html,198, 83.6平米 , 共0次带看 , 简装 , 20天以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 证过2年,1人关注 
 东南 , 3室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003636510.html,188, 84平米 , 共1次带看 , 其他 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯3房 朝向好,16人关注 
 东北 , 2室2厅 ,市桥,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003655653.html,163, 66平米 , 共7次带看 , 简装 , 1个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园两房电梯,22人关注 
 南 , 3室2厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0002763200.html,200, 83.68平米 , 共1次带看 , 其他 , 10个月以前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯三房 采光好,39人关注 
 东南 , 4室2厅 ,市桥,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003487480.html,200, 84平米 , 共0次带看 , 简装 , 一年前发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 电梯景观 配套成熟,21人关注 
 东南 , 2室1厅 ,市桥,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003941458.html,158, 66平米 , 共0次带看 , 简装 , 刚刚发布,侨基花园  , 有电梯,1998年建塔楼 ,侨基花园 普通两房 电梯中层景观好！,3人关注 
 东北 , 3室2厅 ,市桥,高楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0002988169.html,250, 108平米 , 共156次带看 , 其他 , 7个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 高层三房 离市桥地铁490米,210人关注 
 东北 , 2室2厅 ,市桥,低楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003815729.html,200, 81.3平米 , 共17次带看 , 其他 , 4个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 电梯两房 市桥地铁站500米,21人关注 
 西南 , 2室2厅 ,市桥,中楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003584660.html,238, 79平米 , 共25次带看 , 精装 , 1个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 电梯两房 交通便利,25人关注 
 西北 , 3室2厅 ,市桥,高楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003893767.html,268, 102.7平米 , 共5次带看 , 精装 , 6天以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 电梯三房 环境优美,11人关注 
 东北 , 3室2厅 ,市桥,中楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003889036.html,265, 102.9平米 , 共3次带看 , 其他 , 11天以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 三房出售 户型方正,6人关注 
 东北 , 3室2厅 ,市桥,低楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003244844.html,250, 96.8平米 , 共18次带看 , 精装 , 4个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园二期 朝向靓望花园 双阳台带主套,63人关注 
 北 , 3室2厅 ,市桥,高楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003276916.html,250, 103平米 , 共60次带看 , 简装 , 3个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 三房出售 户型方正,68人关注 
 南 , 3室2厅 ,市桥,中楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003310911.html,268, 101平米 , 共46次带看 , 简装 , 11个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 南向  拎包入住,19人关注 
 西北 , 3室2厅 ,市桥,高楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003376790.html,260, 101平米 , 共13次带看 , 简装 , 2个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 三房出售 户型方正,20人关注 
 西南 , 2室2厅 ,市桥,低楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003812732.html,235, 81.3平米 , 共1次带看 , 简装 , 17天以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 电梯两房 通风采光好 交通便捷,14人关注 
 南 , 2室1厅 ,市桥,低楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003883072.html,210, 79.4平米 , 共1次带看 , 其他 , 9天以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 靓装修 市桥地铁站500米,12人关注 
 东 , 2室2厅 ,市桥,中楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003914215.html,207, 79.6平米 , 共0次带看 , 简装 , 4天以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 电梯两房 环境优美,11人关注 
 北 , 3室2厅 ,市桥,低楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003916461.html,250, 102.7平米 , 共0次带看 , 其他 , 1个月以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,鸿城花园 电梯三房 环境优美,7人关注 
 东北 , 3室2厅 ,市桥,低楼层(共28层),https://gz.lianjia.com/ershoufang/GZ0003662926.html,252, 97平米 , 共7次带看 , 其他 , 31天以前发布,鸿城花园  , 有电梯,2000年建塔楼 ,电梯中层 装修保养好,9人关注 
